season,round,circuit_id,date,url,driver,date_of_birth,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time
2023,7,catalunya,2023-06-04,https://en.wikipedia.org/wiki/2023_Spanish_Grand_Prix,perez,1990-01-26,Mexican,red_bull,11,4,105.0,2.0,2.0,249.0,6.0,1.0,1:12.395
2023,7,catalunya,2023-06-04,https://en.wikipedia.org/wiki/2023_Spanish_Grand_Prix,sainz,1994-09-01,Spanish,ferrari,2,5,48.0,0.0,6.0,90.0,0.0,4.0,1:11.449
2023,7,catalunya,2023-06-04,https://en.wikipedia.org/wiki/2023_Spanish_Grand_Prix,stroll,1998-10-29,Canadian,aston_martin,5,6,27.0,0.0,8.0,120.0,0.0,2.0,1:11.725
2023,7,catalunya,2023-06-04,https://en.wikipedia.org/wiki/2023_Spanish_Grand_Prix,alonso,1981-07-29,Spanish,aston_martin,8,7,93.0,0.0,3.0,120.0,0.0,2.0,1:11.964
2023,7,catalunya,2023-06-04,https://en.wikipedia.org/wiki/2023_Spanish_Grand_Prix,ocon,1996-09-17,French,alpine,6,8,21.0,0.0,9.0,35.0,0.0,5.0,1:11.471
2023,7,catalunya,2023-06-04,https://en.wikipedia.org/wiki/2023_Spanish_Grand_Prix,zhou,1999-05-30,Chinese,alfa,13,9,2.0,0.0,15.0,6.0,0.0,8.0,1:12.527
2023,7,catalunya,2023-06-04,https://en.wikipedia.org/wiki/2023_Spanish_Grand_Prix,gasly,1996-02-07,French,alpine,10,10,14.0,0.0,10.0,35.0,0.0,5.0,1:12.254
2023,7,catalunya,2023-06-04,https://en.wikipedia.org/wiki/2023_Spanish_Grand_Prix,leclerc,1997-10-16,Monegasque,ferrari,19,11,42.0,0.0,7.0,90.0,0.0,4.0,1:13.523
2023,7,catalunya,2023-06-04,https://en.wikipedia.org/wiki/2023_Spanish_Grand_Prix,tsunoda,2000-05-11,Japanese,alphatauri,15,12,2.0,0.0,16.0,2.0,0.0,9.0,1:12.625
2023,7,catalunya,2023-06-04,https://en.wikipedia.org/wiki/2023_Spanish_Grand_Prix,piastri,2001-04-06,Australian,mclaren,9,13,5.0,0.0,13.0,17.0,0.0,6.0,1:12.082
2023,7,catalunya,2023-06-04,https://en.wikipedia.org/wiki/2023_Spanish_Grand_Prix,de_vries,1995-02-06,Dutch,alphatauri,14,14,0.0,0.0,19.0,2.0,0.0,9.0,1:12.623
2023,7,catalunya,2023-06-04,https://en.wikipedia.org/wiki/2023_Spanish_Grand_Prix,hulkenberg,1987-08-19,German,haas,7,15,6.0,0.0,12.0,8.0,0.0,7.0,1:11.933
2023,7,catalunya,2023-06-04,https://en.wikipedia.org/wiki/2023_Spanish_Grand_Prix,albon,1996-03-23,Thai,williams,18,16,1.0,0.0,18.0,1.0,0.0,10.0,1:13.279
2023,7,catalunya,2023-06-04,https://en.wikipedia.org/wiki/2023_Spanish_Grand_Prix,norris,1999-11-13,British,mclaren,3,17,12.0,0.0,11.0,17.0,0.0,6.0,1:11.553
2023,7,catalunya,2023-06-04,https://en.wikipedia.org/wiki/2023_Spanish_Grand_Prix,kevin_magnussen,1992-10-05,Danish,haas,17,18,2.0,0.0,17.0,8.0,0.0,7.0,1:13.270
2023,7,catalunya,2023-06-04,https://en.wikipedia.org/wiki/2023_Spanish_Grand_Prix,bottas,1989-08-28,Finnish,alfa,16,19,4.0,0.0,14.0,6.0,0.0,8.0,1:13.113
2023,7,catalunya,2023-06-04,https://en.wikipedia.org/wiki/2023_Spanish_Grand_Prix,sargeant,2000-12-31,American,williams,20,20,0.0,0.0,20.0,1.0,0.0,10.0,1:13.850
2023,8,villeneuve,2023-06-18,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,max_verstappen,1997-09-30,Dutch,red_bull,1,1,170.0,5.0,1.0,287.0,7.0,1.0,1:12.272
2023,8,villeneuve,2023-06-18,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,alonso,1981-07-29,Spanish,aston_martin,2,2,99.0,0.0,3.0,134.0,0.0,3.0,1:12.734
2023,8,villeneuve,2023-06-18,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,hamilton,1985-01-07,British,mercedes,3,3,87.0,0.0,4.0,152.0,0.0,2.0,1:12.792
2023,8,villeneuve,2023-06-18,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,leclerc,1997-10-16,Monegasque,ferrari,10,4,42.0,0.0,7.0,100.0,0.0,4.0,1:12.816
2023,8,villeneuve,2023-06-18,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,sainz,1994-09-01,Spanish,ferrari,11,5,58.0,0.0,6.0,100.0,0.0,4.0,1:13.334
2023,8,villeneuve,2023-06-18,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,perez,1990-01-26,Mexican,red_bull,12,6,117.0,2.0,2.0,287.0,7.0,1.0,1:13.447
2023,8,villeneuve,2023-06-18,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,albon,1996-03-23,Thai,williams,9,7,1.0,0.0,18.0,1.0,0.0,10.0,1:13.682
2023,8,villeneuve,2023-06-18,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,ocon,1996-09-17,French,alpine,6,8,25.0,0.0,9.0,40.0,0.0,5.0,1:13.083
2023,8,villeneuve,2023-06-18,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,stroll,1998-10-29,Canadian,aston_martin,16,9,35.0,0.0,8.0,134.0,0.0,3.0,1:13.977
2023,8,villeneuve,2023-06-18,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,bottas,1989-08-28,Finnish,alfa,14,10,4.0,0.0,14.0,8.0,0.0,8.0,1:14.083
2023,8,villeneuve,2023-06-18,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,piastri,2001-04-06,Australian,mclaren,8,11,5.0,0.0,13.0,17.0,0.0,6.0,1:13.507
2023,8,villeneuve,2023-06-18,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,gasly,1996-02-07,French,alpine,15,12,15.0,0.0,10.0,40.0,0.0,5.0,1:14.477
2023,8,villeneuve,2023-06-18,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,norris,1999-11-13,British,mclaren,7,13,12.0,0.0,11.0,17.0,0.0,6.0,1:13.229
2023,8,villeneuve,2023-06-18,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,tsunoda,2000-05-11,Japanese,alphatauri,19,14,2.0,0.0,16.0,2.0,0.0,9.0,1:14.079
2023,8,villeneuve,2023-06-18,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,hulkenberg,1987-08-19,German,haas,5,15,6.0,0.0,12.0,8.0,0.0,7.0,1:12.994
2023,8,villeneuve,2023-06-18,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,zhou,1999-05-30,Chinese,alfa,20,16,4.0,0.0,15.0,8.0,0.0,8.0,1:14.699
2023,8,villeneuve,2023-06-18,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,kevin_magnussen,1992-10-05,Danish,haas,13,17,2.0,0.0,17.0,8.0,0.0,7.0,1:13.521
2023,8,villeneuve,2023-06-18,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,de_vries,1995-02-06,Dutch,alphatauri,17,18,0.0,0.0,19.0,2.0,0.0,9.0,1:14.042
2023,8,villeneuve,2023-06-18,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,russell,1998-02-15,British,mercedes,4,19,65.0,0.0,5.0,152.0,0.0,2.0,1:12.818
2023,8,villeneuve,2023-06-18,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,sargeant,2000-12-31,American,williams,18,20,0.0,0.0,20.0,1.0,0.0,10.0,1:14.063
2023,9,red_bull_ring,2023-07-02,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,max_verstappen,1997-09-30,Dutch,red_bull,1,1,195.0,6.0,1.0,321.0,8.0,1.0,1:25.858
2023,9,red_bull_ring,2023-07-02,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,leclerc,1997-10-16,Monegasque,ferrari,2,2,54.0,0.0,7.0,122.0,0.0,4.0,1:27.286
2023,9,red_bull_ring,2023-07-02,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,perez,1990-01-26,Mexican,red_bull,15,3,126.0,2.0,2.0,321.0,8.0,1.0,1:22.886
2023,9,red_bull_ring,2023-07-02,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,norris,1999-11-13,British,mclaren,4,4,12.0,0.0,11.0,17.0,0.0,6.0,1:27.893
2023,9,red_bull_ring,2023-07-02,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,alonso,1981-07-29,Spanish,aston_martin,7,5,117.0,0.0,3.0,154.0,0.0,3.0,1:28.046
2023,9,red_bull_ring,2023-07-02,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,sainz,1994-09-01,Spanish,ferrari,3,6,68.0,0.0,5.0,122.0,0.0,4.0,1:27.627
2023,9,red_bull_ring,2023-07-02,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,russell,1998-02-15,British,mercedes,11,7,65.0,0.0,6.0,167.0,0.0,2.0,1:29.294
2023,9,red_bull_ring,2023-07-02,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,hamilton,1985-01-07,British,mercedes,5,8,102.0,0.0,4.0,167.0,0.0,2.0,1:27.102
2023,9,red_bull_ring,2023-07-02,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,stroll,1998-10-29,Canadian,aston_martin,6,9,37.0,0.0,8.0,154.0,0.0,3.0,1:27.945
2023,9,red_bull_ring,2023-07-02,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,gasly,1996-02-07,French,alpine,9,10,15.0,0.0,10.0,44.0,0.0,5.0,
2023,9,red_bull_ring,2023-07-02,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,albon,1996-03-23,Thai,williams,10,11,7.0,0.0,12.0,7.0,0.0,9.0,1:20.615
2023,9,red_bull_ring,2023-07-02,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,zhou,1999-05-30,Chinese,alfa,17,12,4.0,0.0,16.0,9.0,0.0,7.0,1:23.137
2023,9,red_bull_ring,2023-07-02,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,sargeant,2000-12-31,American,williams,18,13,0.0,0.0,20.0,7.0,0.0,9.0,1:23.337
2023,9,red_bull_ring,2023-07-02,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,ocon,1996-09-17,French,alpine,12,14,29.0,0.0,9.0,44.0,0.0,5.0,1:20.959
2023,9,red_bull_ring,2023-07-02,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,bottas,1989-08-28,Finnish,alfa,14,15,5.0,0.0,15.0,9.0,0.0,7.0,1:21.821
2023,9,red_bull_ring,2023-07-02,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,piastri,2001-04-06,Australian,mclaren,13,16,5.0,0.0,14.0,17.0,0.0,6.0,1:21.678
2023,9,red_bull_ring,2023-07-02,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,tsunoda,2000-05-11,Japanese,alphatauri,16,19,2.0,0.0,17.0,2.0,0.0,10.0,1:21.484
2023,9,red_bull_ring,2023-07-02,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,hulkenberg,1987-08-19,German,haas,8,20,6.0,0.0,13.0,8.0,0.0,8.0,1:31.349
2023,10,silverstone,2023-07-09,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,max_verstappen,1997-09-30,Dutch,red_bull,1,1,229.0,7.0,1.0,377.0,9.0,1.0,1:04.391
2023,10,silverstone,2023-07-09,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,norris,1999-11-13,British,mclaren,2,2,24.0,0.0,10.0,29.0,0.0,6.0,1:04.439
2023,10,silverstone,2023-07-09,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,hamilton,1985-01-07,British,mercedes,7,3,106.0,0.0,4.0,178.0,0.0,2.0,1:04.911
2023,10,silverstone,2023-07-09,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,piastri,2001-04-06,Australian,mclaren,3,4,5.0,0.0,14.0,29.0,0.0,6.0,1:04.581
2023,10,silverstone,2023-07-09,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,russell,1998-02-15,British,mercedes,6,5,72.0,0.0,7.0,178.0,0.0,2.0,1:04.893
2023,10,silverstone,2023-07-09,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,perez,1990-01-26,Mexican,red_bull,15,6,148.0,2.0,2.0,377.0,9.0,1.0,2:06.688
2023,10,silverstone,2023-07-09,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,alonso,1981-07-29,Spanish,aston_martin,9,7,131.0,0.0,3.0,175.0,0.0,3.0,1:05.170
2023,10,silverstone,2023-07-09,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,albon,1996-03-23,Thai,williams,8,8,7.0,0.0,13.0,7.0,0.0,9.0,1:05.090
2023,10,silverstone,2023-07-09,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,leclerc,1997-10-16,Monegasque,ferrari,4,9,72.0,0.0,6.0,154.0,0.0,4.0,1:04.658
2023,10,silverstone,2023-07-09,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,sainz,1994-09-01,Spanish,ferrari,5,10,82.0,0.0,5.0,154.0,0.0,4.0,1:04.819
2023,10,silverstone,2023-07-09,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,sargeant,2000-12-31,American,williams,14,11,0.0,0.0,19.0,7.0,0.0,9.0,1:05.680
2023,10,silverstone,2023-07-09,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,bottas,1989-08-28,Finnish,alfa,20,12,5.0,0.0,15.0,9.0,0.0,8.0,1:05.974
2023,10,silverstone,2023-07-09,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,hulkenberg,1987-08-19,German,haas,11,13,9.0,0.0,12.0,11.0,0.0,7.0,1:05.428
2023,10,silverstone,2023-07-09,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,stroll,1998-10-29,Canadian,aston_martin,12,14,44.0,0.0,8.0,175.0,0.0,3.0,1:05.453
2023,10,silverstone,2023-07-09,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,zhou,1999-05-30,Chinese,alfa,17,15,4.0,0.0,16.0,9.0,0.0,8.0,1:05.818
2023,10,silverstone,2023-07-09,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,tsunoda,2000-05-11,Japanese,alphatauri,16,16,2.0,0.0,17.0,2.0,0.0,10.0,1:05.784
2023,10,silverstone,2023-07-09,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,de_vries,1995-02-06,Dutch,alphatauri,18,17,0.0,0.0,20.0,2.0,0.0,10.0,1:05.948
2023,10,silverstone,2023-07-09,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,gasly,1996-02-07,French,alpine,10,18,16.0,0.0,11.0,47.0,0.0,5.0,1:05.823
2023,10,silverstone,2023-07-09,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,kevin_magnussen,1992-10-05,Danish,haas,19,19,2.0,0.0,18.0,11.0,0.0,7.0,1:05.971
2023,10,silverstone,2023-07-09,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,ocon,1996-09-17,French,alpine,13,20,31.0,0.0,9.0,47.0,0.0,5.0,1:05.605
2023,11,hungaroring,2023-07-23,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,max_verstappen,1997-09-30,Dutch,red_bull,2,1,255.0,8.0,1.0,411.0,10.0,1.0,1:26.961
2023,11,hungaroring,2023-07-23,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,norris,1999-11-13,British,mclaren,3,2,42.0,0.0,9.0,59.0,0.0,5.0,1:27.092
2023,11,hungaroring,2023-07-23,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,perez,1990-01-26,Mexican,red_bull,9,3,156.0,2.0,2.0,411.0,10.0,1.0,1:27.659
2023,11,hungaroring,2023-07-23,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,hamilton,1985-01-07,British,mercedes,1,4,121.0,0.0,4.0,203.0,0.0,2.0,1:26.720
2023,11,hungaroring,2023-07-23,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,piastri,2001-04-06,Australian,mclaren,4,5,17.0,0.0,11.0,59.0,0.0,5.0,1:27.136
2023,11,hungaroring,2023-07-23,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,russell,1998-02-15,British,mercedes,18,6,82.0,0.0,6.0,203.0,0.0,2.0,1:30.513
2023,11,hungaroring,2023-07-23,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,leclerc,1997-10-16,Monegasque,ferrari,6,7,74.0,0.0,7.0,157.0,0.0,4.0,1:27.155
2023,11,hungaroring,2023-07-23,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,sainz,1994-09-01,Spanish,ferrari,11,8,83.0,0.0,5.0,157.0,0.0,4.0,1:28.896
2023,11,hungaroring,2023-07-23,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,alonso,1981-07-29,Spanish,aston_martin,8,9,137.0,0.0,3.0,181.0,0.0,3.0,1:27.530
2023,11,hungaroring,2023-07-23,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,stroll,1998-10-29,Canadian,aston_martin,14,10,44.0,0.0,8.0,181.0,0.0,3.0,1:29.031
2023,11,hungaroring,2023-07-23,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,albon,1996-03-23,Thai,williams,16,11,11.0,0.0,13.0,11.0,0.0,7.0,1:30.025
2023,11,hungaroring,2023-07-23,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,bottas,1989-08-28,Finnish,alfa,7,12,5.0,0.0,15.0,9.0,0.0,9.0,1:27.211
2023,11,hungaroring,2023-07-23,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,ricciardo,1989-07-01,Australian,alphatauri,13,13,0.0,0.0,0.0,2.0,0.0,10.0,1:28.956
2023,11,hungaroring,2023-07-23,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,hulkenberg,1987-08-19,German,haas,10,14,9.0,0.0,14.0,11.0,0.0,8.0,1:27.689
2023,11,hungaroring,2023-07-23,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,tsunoda,2000-05-11,Japanese,alphatauri,17,15,2.0,0.0,17.0,2.0,0.0,10.0,1:30.123
2023,11,hungaroring,2023-07-23,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,zhou,1999-05-30,Chinese,alfa,5,16,4.0,0.0,16.0,9.0,0.0,9.0,1:27.148
2023,11,hungaroring,2023-07-23,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,kevin_magnussen,1992-10-05,Danish,haas,19,17,2.0,0.0,18.0,11.0,0.0,8.0,1:32.378
2023,11,hungaroring,2023-07-23,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,sargeant,2000-12-31,American,williams,20,18,0.0,0.0,19.0,11.0,0.0,7.0,
2023,11,hungaroring,2023-07-23,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,ocon,1996-09-17,French,alpine,12,19,31.0,0.0,10.0,47.0,0.0,6.0,1:28.935
2023,11,hungaroring,2023-07-23,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,gasly,1996-02-07,French,alpine,15,20,16.0,0.0,12.0,47.0,0.0,6.0,1:29.968
2023,12,spa,2023-07-30,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,max_verstappen,1997-09-30,Dutch,red_bull,6,1,281.0,9.0,1.0,452.0,11.0,1.0,1:16.992
2023,12,spa,2023-07-30,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,perez,1990-01-26,Mexican,red_bull,2,2,171.0,2.0,2.0,452.0,11.0,1.0,1:16.612
2023,12,spa,2023-07-30,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,leclerc,1997-10-16,Monegasque,ferrari,1,3,80.0,0.0,7.0,167.0,0.0,4.0,1:16.609
2023,12,spa,2023-07-30,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,hamilton,1985-01-07,British,mercedes,3,4,133.0,0.0,4.0,223.0,0.0,2.0,1:16.694
2023,12,spa,2023-07-30,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,alonso,1981-07-29,Spanish,aston_martin,9,5,139.0,0.0,3.0,184.0,0.0,3.0,1:17.045
2023,12,spa,2023-07-30,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,russell,1998-02-15,British,mercedes,8,6,90.0,0.0,5.0,223.0,0.0,2.0,1:17.035
2023,12,spa,2023-07-30,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,norris,1999-11-13,British,mclaren,7,7,60.0,0.0,8.0,87.0,0.0,5.0,1:17.034
2023,12,spa,2023-07-30,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,ocon,1996-09-17,French,alpine,14,8,31.0,0.0,10.0,47.0,0.0,6.0,1:18.144
2023,12,spa,2023-07-30,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,stroll,1998-10-29,Canadian,aston_martin,10,9,45.0,0.0,9.0,184.0,0.0,3.0,1:17.186
2023,12,spa,2023-07-30,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,tsunoda,2000-05-11,Japanese,alphatauri,11,10,2.0,0.0,17.0,2.0,0.0,10.0,1:17.703
2023,12,spa,2023-07-30,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,gasly,1996-02-07,French,alpine,12,11,16.0,0.0,12.0,47.0,0.0,6.0,1:17.841
2023,12,spa,2023-07-30,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,bottas,1989-08-28,Finnish,alfa,13,12,5.0,0.0,15.0,9.0,0.0,9.0,1:18.002
2023,12,spa,2023-07-30,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,zhou,1999-05-30,Chinese,alfa,17,13,4.0,0.0,16.0,9.0,0.0,9.0,1:18.919
2023,12,spa,2023-07-30,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,albon,1996-03-23,Thai,williams,15,14,11.0,0.0,13.0,11.0,0.0,7.0,1:18.217
2023,12,spa,2023-07-30,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,kevin_magnussen,1992-10-05,Danish,haas,16,15,2.0,0.0,18.0,11.0,0.0,8.0,1:18.917
2023,12,spa,2023-07-30,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,ricciardo,1989-07-01,Australian,alphatauri,19,16,0.0,0.0,21.0,2.0,0.0,10.0,1:19.206
2023,12,spa,2023-07-30,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,sargeant,2000-12-31,American,williams,18,17,0.0,0.0,19.0,11.0,0.0,7.0,1:19.027
2023,12,spa,2023-07-30,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,sainz,1994-09-01,Spanish,ferrari,4,19,87.0,0.0,6.0,167.0,0.0,4.0,1:16.905
2023,12,spa,2023-07-30,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,piastri,2001-04-06,Australian,mclaren,5,20,27.0,0.0,11.0,87.0,0.0,5.0,1:16.971
2023,13,zandvoort,2023-08-27,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,max_verstappen,1997-09-30,Dutch,red_bull,1,1,314.0,10.0,1.0,503.0,12.0,1.0,1:46.988
2023,13,zandvoort,2023-08-27,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,alonso,1981-07-29,Spanish,aston_martin,5,2,149.0,0.0,3.0,196.0,0.0,3.0,1:47.365
2023,13,zandvoort,2023-08-27,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,zhou,1999-05-30,Chinese,alfa,5,18,4.0,0.0,16.0,9.0,0.0,9.0,1:47.365
2023,13,zandvoort,2023-08-27,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,gasly,1996-02-07,French,alpine,12,3,22.0,0.0,12.0,57.0,0.0,6.0,1:53.671
2023,13,zandvoort,2023-08-27,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,perez,1990-01-26,Mexican,red_bull,7,4,189.0,2.0,2.0,503.0,12.0,1.0,1:47.669
2023,13,zandvoort,2023-08-27,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,sainz,1994-09-01,Spanish,ferrari,6,5,92.0,0.0,7.0,191.0,0.0,4.0,1:46.168
2023,13,zandvoort,2023-08-27,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,hamilton,1985-01-07,British,mercedes,13,6,148.0,0.0,4.0,247.0,0.0,2.0,1:54.694
2023,13,zandvoort,2023-08-27,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,norris,1999-11-13,British,mclaren,2,7,69.0,0.0,8.0,103.0,0.0,5.0,1:47.045
2023,13,zandvoort,2023-08-27,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,albon,1996-03-23,Thai,williams,4,8,11.0,0.0,13.0,11.0,0.0,7.0,1:47.152
2023,13,zandvoort,2023-08-27,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,piastri,2001-04-06,Australian,mclaren,8,9,34.0,0.0,11.0,103.0,0.0,5.0,1:47.805
2023,13,zandvoort,2023-08-27,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,ocon,1996-09-17,French,alpine,16,10,35.0,0.0,10.0,57.0,0.0,6.0,1:54.160
2023,13,zandvoort,2023-08-27,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,stroll,1998-10-29,Canadian,aston_martin,11,11,47.0,0.0,9.0,196.0,0.0,3.0,1:53.148
2023,13,zandvoort,2023-08-27,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,hulkenberg,1987-08-19,German,haas,14,12,9.0,0.0,14.0,11.0,0.0,8.0,1:56.372
2023,13,zandvoort,2023-08-27,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,lawson,2002-02-11,New Zealander,alphatauri,19,13,0.0,0.0,0.0,3.0,0.0,10.0,2:02.159
2023,13,zandvoort,2023-08-27,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,bottas,1989-08-28,Finnish,alfa,18,14,5.0,0.0,15.0,9.0,0.0,9.0,2:01.535
2023,13,zandvoort,2023-08-27,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,tsunoda,2000-05-11,Japanese,alphatauri,17,15,3.0,0.0,17.0,3.0,0.0,10.0,2:00.832
2023,13,zandvoort,2023-08-27,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,russell,1998-02-15,British,mercedes,3,17,99.0,0.0,6.0,247.0,0.0,2.0,1:47.087
2023,13,zandvoort,2023-08-27,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,leclerc,1997-10-16,Monegasque,ferrari,9,19,99.0,0.0,5.0,191.0,0.0,4.0,1:47.843
2023,13,zandvoort,2023-08-27,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,sargeant,2000-12-31,American,williams,10,20,0.0,0.0,19.0,11.0,0.0,7.0,1:48.841
2023,14,monza,2023-09-03,https://en.wikipedia.org/wiki/2023_Italian_Grand_Prix,max_verstappen,1997-09-30,Dutch,red_bull,2,1,339.0,11.0,1.0,540.0,13.0,1.0,1:11.104
